Run name,Collab pairs,Status ok ratio,Non-ok ratio,Fused ratio,Skipped ratio,Selected for blur ratio,Blurred ratio,Mean cov trace,Median cov trace,p95 cov trace all,p95 cov trace ok-only,Mean mask IoU after warp,Median mask IoU after warp,Mean mask IoU after warp ok-only,Median mask IoU after warp ok-only,AP@0.3,AP@0.5,AP@0.7
uncertainty_fusion_attbias_a0p05_b2p0__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,1006,0.610337972166998,0.38966202783300197,N/A,N/A,N/A,N/A,116.89168261582013,50.01000213623047,140.15330123901367,356.1437637329104,0.02875439568637886,0.0135135135135135,0.032453636538336154,0.01914270012822855,0.6641282161490315,0.6442025158950866,0.5747046153430416
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_14p0__xyz2__ryp14__seed20,1006,0.5069582504970179,0.4930417495029821,N/A,N/A,N/A,N/A,251.60781766098015,50.01000213623047,1047.2559509277344,1885.376977539062,0.006195623154938648,0.0,0.004136951159067201,0.0,0.6404961290741454,0.6332849484327733,0.5772283951768713
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_14p0__xyz2__ryp14__seed28,1006,0.8180914512922465,0.18190854870775353,N/A,N/A,N/A,N/A,34.726177160552226,6.582356929779053,139.16032028198242,158.3720962524414,0.0876954934928682,0.0751344086021505,0.10036609495652818,0.0930232558139534,0.7361815319924138,0.7064344341899723,0.603659034522697
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_14p0__xyz2__ryp14__seed42,1006,0.19681908548707752,0.8031809145129225,N/A,N/A,N/A,N/A,86.62473016731427,50.01000213623047,207.2407341003418,780.4509002685535,0.008690208358792412,0.0,0.006571859463521499,0.0,0.6878476026339087,0.6805835894480475,0.6151975284244277
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_4p0__xyz2__ryp4__seed20,1006,0.7584493041749503,0.24155069582504973,N/A,N/A,N/A,N/A,132.17161933725208,50.01000213623047,689.2677001953125,730.170257568359,0.014996906883125537,0.0,0.01618915179165194,0.0,0.6275012330977281,0.6178498108035879,0.5680691500488125
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_4p0__xyz2__ryp4__seed28,1006,0.831013916500994,0.168986083499006,N/A,N/A,N/A,N/A,40.17591526145117,6.1299333572387695,162.36433029174805,182.85140228271487,0.13060645777399585,0.11305538648813145,0.14650382001373174,0.13383084577114424,0.7555907157894366,0.7394076910090238,0.6431254447335216
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_4p0__xyz2__ryp4__seed42,1006,0.18986083499005965,0.8101391650099403,N/A,N/A,N/A,N/A,165.34069207300308,50.01000213623047,190.9299659729004,1031.9989624023438,0.013872199011648286,0.0,0.015118874517612077,0.0,0.6985671543147491,0.6836423684846366,0.6147996753168765
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_8p0__xyz2__ryp8__seed20,1006,0.6769383697813122,0.32306163021868783,N/A,N/A,N/A,N/A,135.29139537933037,50.01000213623047,547.4763793945312,679.1590576171875,0.00782313774750244,0.0,0.007901565747984602,0.0,0.6227996947860729,0.6148899547615274,0.5646013575415834
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_8p0__xyz2__ryp8__seed28,1006,0.8349900596421471,0.16500994035785288,N/A,N/A,N/A,N/A,38.424327687067716,6.094393491744995,167.63312530517578,182.7068618774412,0.11165312006296306,0.0967741935483871,0.1258171258199562,0.11242977528089884,0.7593353757329757,0.7363253279337233,0.6337932492605683
uncertainty_fusion_attbias_a0p05_b2p0__pos_2p0_rot_8p0__xyz2__ryp8__seed42,1006,0.20079522862823063,0.7992047713717694,N/A,N/A,N/A,N/A,130.24827931566574,50.01000213623047,193.57313919067383,999.0980041503902,0.013515452138652951,0.0,0.009837491085136665,0.0,0.694395422836751,0.6835314313091028,0.6146723288685153
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_0p2__xyz0p2__ryp0__seed20,1006,0.8956262425447317,0.10437375745526833,N/A,N/A,N/A,N/A,8.609704857901463,1.519823133945465,50.01000213623047,12.529291152954102,0.22222842746139118,0.2258064516129032,0.2413264731935392,0.2395833333333333,0.8655487223077162,0.8487374095764443,0.7526409682752564
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_0p2__xyz0p2__ryp0__seed28,1006,0.8986083499005965,0.10139165009940354,N/A,N/A,N/A,N/A,8.536548510706469,1.2273282408714294,50.01000213623047,15.15196280479423,0.21794855333545074,0.23360215053763433,0.23687504541394533,0.2448979591836734,0.8591411486107028,0.8443093942288169,0.7483081336007683
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_0p2__xyz0p2__ryp0__seed42,1006,0.889662027833002,0.11033797216699803,N/A,N/A,N/A,N/A,8.830442382600909,1.5418868660926819,50.01000213623047,12.319624614715572,0.2296465467441402,0.2389682024659312,0.250839689890213,0.2555555555555555,0.8640118324717582,0.8480833630904145,0.7496956148120871
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_1p0__xyz1__ryp0__seed20,1006,0.8648111332007953,0.13518886679920472,N/A,N/A,N/A,N/A,14.630450358958926,2.563423275947571,50.01000213623047,33.208467292785606,0.16912514705115597,0.17124060150375936,0.18779023223538285,0.1888888888888888,0.8382330575028891,0.8186409204612702,0.713722791007707
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_1p0__xyz1__ryp0__seed28,1006,0.8737574552683897,0.12624254473161034,N/A,N/A,N/A,N/A,15.121506869532288,1.5833998918533325,50.37782955169678,57.85901222228977,0.1781994819756362,0.1962535014005602,0.1987125671995547,0.2073170731707317,0.8102810294103558,0.7929277030991849,0.699606021410203
